year,name,district,approval,same_as_president
2010,"Duck, Andrew",MD-06,0.6,True
2010,"Massey, Dan",MD-06,0.6,False
2010,"Reed, Michael",MD-06,0.6,False
2010,"Cummings, Elijah",MD-07,0.6,True
2010,"Mirabile, Frank, Jr.",MD-07,0.6,False
2010,"Bly, Ray",MD-07,0.6,False
2010,"Spencer, Scott",MD-07,0.6,False
2010,"Dickson, Fred Donald, Jr.",MD-07,0.6,False
2010,"Van Hollen, Chris",MD-08,0.6,True
2010,"Philips, Michael Lee",MD-08,0.6,False
2010,"Grannis, Mark",MD-08,0.6,False
2010,"Nordhorn, Fred",MD-08,0.6,False
2010,"Olver, John W.",MA-01,0.56,True
2010,"Gunn, William L., Jr",MA-01,0.56,False
2010,"Engel, Michael",MA-01,0.56,False
2010,"Neal, Richard E.",MA-02,0.56,True
2010,"Wesley, Thomas A.",MA-02,0.56,False
2010,"McGovern, James P.",MA-03,0.56,True
2010,"Lamb, Martin A.",MA-03,0.56,False
2010,"Barron, Patrick J.",MA-03,0.56,False
2010,"Frank, Barney",MA-04,0.56,True
2010,"Bielat, Sean DM",MA-04,0.56,False
2010,"Allen, Susan F.",MA-04,0.56,False
2010,"Jordan, Donald M.",MA-04,0.56,False
2010,"Tsongas, Nicola S.",MA-05,0.56,True
2010,"Golnik, Jonathan A.",MA-05,0.56,False
2010,"Brown, Dale E.",MA-05,0.56,False
2010,"Clark, Robert M.",MA-05,0.56,False
2010,"Tierney, John F.",MA-06,0.56,True
2010,"Hudak, Bill",MA-06,0.56,False
2010,"Markey, Edward J.",MA-07,0.56,True
2010,"Dembrowski, Gerry",MA-07,0.56,False
2010,"Capuano, Michael E.",MA-08,0.56,True
2010,"Lynch, Stephen F.",MA-09,0.56,True
2010,"Harrison, Vernon M.",MA-09,0.56,False
2010,"Dunkelbarger, Philip",MA-09,0.56,False
2010,"Keating, William R.",MA-10,0.56,True
2010,"Perry, Jeffrey Davis",MA-10,0.56,False
2010,"Lewis, Maryanne",MA-10,0.56,False
2010,"Sheets, James A.",MA-10,0.56,False
2010,"Van Nes, Joe",MA-10,0.56,False
2010,"Benishek, Dan",MI-01,0.51,False
2010,"McDowell, Gary",MI-01,0.51,True
2010,"Wilson, Glenn A.",MI-01,0.51,False
2010,"Lambert, Patrick",MI-01,0.51,False
2010,"Shelton, Keith",MI-01,0.51,False
2010,"Boal, Ellis",MI-01,0.51,False
2010,"Huizenga, Bill",MI-02,0.51,False
2010,"Johnson, Fred",MI-02,0.51,True
2010,"Graeser, Ronald E.",MI-02,0.51,False
2010,"Clarke, Lloyd",MI-02,0.51,False
2010,"Gillotte, Joseph",MI-02,0.51,False
2010,"Amash, Justin",MI-03,0.51,False
2010,"Miles, Pat",MI-03,0.51,True
2010,"Rogers, James",MI-03,0.51,False
2010,"Gerrard, Ted",MI-03,0.51,False
2010,"Shick, Charlie",MI-03,0.51,False
2010,"Camp, Dave",MI-04,0.51,False
2010,"Campbell, Jerry M.",MI-04,0.51,True
2010,"Emerick, John",MI-04,0.51,False
2010,"Foster, Clint",MI-04,0.51,False
2010,"Kildee, Dale",MI-05,0.51,True
2010,"Kupiec, John",MI-05,0.51,False
2010,"de Hues, Matthew J.",MI-05,0.51,False
2010,"Moon, Michael J.",MI-05,0.51,False
2010,"Upton, Fred",MI-06,0.51,False
2010,"Cooney, Don",MI-06,0.51,True
2010,"Valkner, Melvin D.",MI-06,0.51,False
2010,"Strand, Fred",MI-06,0.51,False
2010,"Foster, Pat",MI-06,0.51,False
2010,"Walberg, Tim",MI-07,0.51,False
2010,"Schauer, Mark",MI-07,0.51,True
2010,"Aughney, Scott Eugene",MI-07,0.51,False
2010,"Merle, Greg",MI-07,0.51,False
2010,"Wunsch, Richard",MI-07,0.51,False
2010,"Davis, Danny",MI-07,0.51,False
2010,"Rogers, Mike",MI-08,0.51,False
2010,"Harvey, Eric",MI-08,0.51,False
2010,"Enderle, Lance ",MI-08,0.51,False
2010,"Dashairya, Bhagwan",MI-08,0.51,False
2010,"Houston, Katherine",MI-08,0.51,False
2010,"Peters, Gary",MI-09,0.51,True
2010,"Raczkowski, Rocky",MI-09,0.51,False
2010,"Goodman, Adam",MI-09,0.51,False
2010,"Campbell, Douglas",MI-09,0.51,False
2010,"Gray, Bob",MI-09,0.51,False
2010,"Kuofie, Matthew",MI-09,0.51,False
2010,"Miller, Candice S.",MI-10,0.51,False
2010,"Yanez, Henry",MI-10,0.51,True
2010,"Beavers, Claude",MI-10,0.51,False
2010,"Caveny, Candace R.",MI-10,0.51,False
2010,"McCotter, Thaddeus G.",MI-11,0.51,False
2010,"Mosher, Natalie",MI-11,0.51,True
2010,"Tatar, John J.",MI-11,0.51,False
2010,"Levin, Sander",MI-12,0.51,True
2010,"Volaric, Don",MI-12,0.51,False
2010,"Williams, Julia",MI-12,0.51,False
2010,"Schwartz, Leonard",MI-12,0.51,False
2010,"Townsend, Les",MI-12,0.51,False
2010,"Jacquemotte, Alan",MI-12,0.51,False
2010,"Clarke, Hansen",MI-13,0.51,True
2010,"Hauler, John",MI-13,0.51,False
2010,"Corsetti, George",MI-13,0.51,False
2010,"Montgomery, Duane",MI-13,0.51,False
2010,"Peterson, Heidi",MI-13,0.51,False
2010,"Casha, James",MI-13,0.51,False
2010,"Conyers, John, Jr.",MI-14,0.51,True
2010,"Ukrainec, Don",MI-14,0.51,False
2010,"Sosnowski, Marc J.",MI-14,0.51,False
2010,"Secula, Richard J.",MI-14,0.51,False
2010,"Dingell, John D.",MI-15,0.51,True
2010,"Steele, Rob",MI-15,0.51,False
2010,"Smith, Aimee",MI-15,0.51,False
2010,"Morgan, Kerry Lee",MI-15,0.51,False
2010,"Furman, Matthew",MI-15,0.51,False
2010,"Czako, Louis",MI-15,0.51,False
2010,"Walz, Tim",MN-01,0.49,False
2010,"Demmer, Randy",MN-01,0.49,False
2010,"Wilson, Steven",MN-01,0.49,False
2010,"Johnson, Lars",MN-01,0.49,False
2010,"Kline, John",MN-02,0.49,False
2010,"Madore, Shelley",MN-02,0.49,False
2010,"Paulsen, Erik",MN-03,0.49,False
2010,"Meffert, Jim",MN-03,0.49,False
2010,"Oleson, Jon",MN-03,0.49,False
2010,"McCollum, Betty",MN-04,0.49,False
2010,"Collett, Teresa",MN-04,0.49,False
2010,"Shepard, Jack",MN-04,0.49,False
2010,"Carlson, Steve",MN-04,0.49,False
2010,"Garlan, Amber",MN-04,0.49,False
2010,"Ellison, Keith",MN-05,0.49,False
2010,"Demos, Joel",MN-05,0.49,False
2010,"Torgerson, Lynne",MN-05,0.49,False
2010,"Schrunk, Tom",MN-05,0.49,False
2010,"Cavlan, Michael James",MN-05,0.49,False
2010,"Bachmann, Michele",MN-06,0.49,False
2010,"Clark, Tarryl",MN-06,0.49,False
2010,"Anderson, Bob",MN-06,0.49,False
2010,"Immelman, Aubrey",MN-06,0.49,False
2010,"Ferche, Dennis S.",MN-06,0.49,False
2010,"Peterson, Collin C.",MN-07,0.49,False
2010,"Byberg, Lee",MN-07,0.49,False
2010,"Waldorf, Gene",MN-07,0.49,False
2010,"Menze, Glen R.",MN-07,0.49,False
2010,"Cravaack, Chip",MN-08,0.49,False
2010,"Oberstar, James L.",MN-08,0.49,False
2010,"Olson, Timothy",MN-08,0.49,False
2010,"Burton, Richard (George)",MN-08,0.49,False
2010,"Nunnelee,  Alan",MS-01,0.47,False
2010,"Childers, Travis W.",MS-01,0.47,True
2010,"Pang, Wally",MS-01,0.47,False
2010,"Green, Les",MS-01,0.47,False
2010,"Baddley, A.G.",MS-01,0.47,False
2010,"Giaramita, Gail",MS-01,0.47,False
2010,"Hoskins, Rick 'Rico'",MS-01,0.47,False
2010,"Taylor, Harold M.",MS-01,0.47,False
2010,"Washer, Barbara Dale",MS-01,0.47,False
2010,"Thompson, Bennie G",MS-02,0.47,True
2010,"Marcy, Bill",MS-02,0.47,False
2010,"Norwood, Ashley",MS-02,0.47,False
2010,"Harper, Gregg",MS-03,0.47,False
2010,"Gill, Joel L.",MS-03,0.47,True
2010,"Hill, Tracella Lou O'Hara",MS-03,0.47,False
2010,"Palazzo, Steven",MS-04,0.47,False
2010,"Taylor, Gene",MS-04,0.47,True
2010,"Hampton, Kenneth 'Tim'",MS-04,0.47,False
2010,"Revies, Anna Jewel",MS-04,0.47,False
2010,"Clay, Lacy",MO-01,0.41,True
2010,"Hamlin, Robyn",MO-01,0.41,False
2010,"Stone, Julie",MO-01,0.41,False
2010,"Akin, Todd",MO-02,0.41,False
2010,"Lieber, Arthur",MO-02,0.41,True
2010,"Mosbacher, Steve",MO-02,0.41,False
2010,"Cannon, Patrick M.",MO-02,0.41,False
2010,"Carnahan, Russ",MO-03,0.41,True
2010,"Martin, Ed",MO-03,0.41,False
2010,"Hedrick, Steven R.",MO-03,0.41,False
2010,"Ivanovich, Nicholas J. (Nick)",MO-03,0.41,False
2010,"Wallner, Brian",MO-03,0.41,False
2010,"Hartzler, Vicky",MO-04,0.41,False
2010,"Skelton, Ike",MO-04,0.41,True
2010,"Braun, Jason Michael",MO-04,0.41,False
2010,"Cowan, Greg",MO-04,0.41,False
2010,"Cleaver, Emanuel, II",MO-05,0.41,True
2010,"Turk, Jacob",MO-05,0.41,False
2010,"Langkraehr, Randall D. (Randy)",MO-05,0.41,False
2010,"Lay, Dave",MO-05,0.41,False
2010,"Graves, Sam",MO-06,0.41,False
2010,"Hylton, Clint",MO-06,0.41,True
2010,"Yarber, Kyle",MO-06,0.41,False
2010,"Long, Billy",MO-07,0.41,False
2010,"Eckersley, Scott",MO-07,0.41,True
2010,"Craig, Kevin",MO-07,0.41,False
2010,"Ladendorf, Nicholas Ivan",MO-07,0.41,False
2010,"Emerson, Jo Ann",MO-08,0.41,False
2010,"Sowers, Tommy",MO-08,0.41,True
2010,"Bill, Larry",MO-08,0.41,False
2010,"Vandeven, Rick",MO-08,0.41,False
2010,"Luetkemeyer, Blaine",MO-09,0.41,False
2010,"Dwyer, Christopher W.",MO-09,0.41,False
2010,"Reed, Clifford Jeffery (Jeff)",MO-09,0.41,False
2010,"Burrus, Ron",MO-09,0.41,False
2010,"Rehberg, Denny",MT-00,0.38,False
2010,"McDonald, Dennis",MT-00,0.38,True
2010,"Fellows, Mike",MT-00,0.38,False
2010,"Fortenberry, Jeff",NE-01,0.43,False
2010,"Harper, Ivy",NE-01,0.43,True
2010,"Terry, Lee",NE-02,0.43,False
2010,"White, Tom",NE-02,0.43,True
2010,"Smith, Adrian",NE-03,0.43,False
2010,"Davis, Rebekah",NE-03,0.43,True
2010,"Hill, Dan",NE-03,0.43,False
2010,"Berkley, Shelley",NV-01,0.48,True
2010,"Wegner, Kenneth A.",NV-01,0.48,False
2010,"Hansen, Jonathan J.",NV-01,0.48,False
2010,"Klapproth, Ed",NV-01,0.48,False
2010,"Heller, Dean",NV-02,0.48,False
2010,"Price, Nancy",NV-02,0.48,True
2010,"Best, Russell",NV-02,0.48,False
2010,"Heck, Joe",NV-03,0.48,False
2010,"Titus, Dina",NV-03,0.48,True
2010,"Michaels, Barry",NV-03,0.48,False
2010,"Silvestri, Joseph P.",NV-03,0.48,False
2010,"Narter, Scott David",NV-03,0.48,False
2010,"Guinta, Frank C.",NH-01,0.41,False
2010,"Shea-Porter, Carol",NH-01,0.41,True
2010,"Hodson, Philip",NH-01,0.41,False
2010,"Bass, Charles",NH-02,0.41,False
2010,"Kuster, Ann McLane",NH-02,0.41,True
2010,"vanBlommesteyn, Tim",NH-02,0.41,False
2010,"Wilson, Howard L.",NH-02,0.41,False
2010,"Andrews, Robert E.",NJ-01,0.52,True
2010,"Glading, Dale",NJ-01,0.52,False
2010,"Heacock, Mark",NJ-01,0.52,False
2010,"Chapman, Margaret M.",NJ-01,0.52,False
2010,"Petrutz, Nicky I.",NJ-01,0.52,False
2010,"LoBiondo, Frank A.",NJ-02,0.52,False
2010,"Stein, Gary",NJ-02,0.52,True
2010,"Boyce, Peter F.",NJ-02,0.52,False
2010,"Valdes-Munoz, Vitov",NJ-02,0.52,False
2010,"Lovett, Mark",NJ-02,0.52,False
2010,"Runyan, Jon",NJ-03,0.52,False
2010,"Adler, John A.",NJ-03,0.52,True
2010,"DeStefano, Peter",NJ-03,0.52,False
2010,"Conger, Russ",NJ-03,0.52,False
2010,"Donahue, Lawrence J.",NJ-03,0.52,False
2010,"Smith, Christopher H.",NJ-04,0.52,False
2010,"Kleinhendler, Howard",NJ-04,0.52,True
2010,"Siano, Joe",NJ-04,0.52,False
2010,"Welzer, Steven",NJ-04,0.52,False
2010,"Meiswinkle, David R.",NJ-04,0.52,False
2010,"Garrett, Scott",NJ-05,0.52,False
2010,"Theise, Tod",NJ-05,0.52,True
2010,"Fanning, Ed",NJ-05,0.52,False
2010,"Quick, Mark D.",NJ-05,0.52,False
2010,"Radigan, James Douglas",NJ-05,0.52,False
2010,"Pallone, Frank, Jr.",NJ-06,0.52,True
2010,"Little, Anna C.",NJ-06,0.52,False
2010,"Freudenheim, Jack",NJ-06,0.52,False
2010,"Zaletal, Karen Anne",NJ-06,0.52,False
2010,"Lance, Leonard",NJ-07,0.52,False
2010,"Potosnak, Ed",NJ-07,0.52,True
2010,"Pascrell, Bill, Jr.",NJ-08,0.52,True
2010,"Straten, Roland",NJ-08,0.52,False
2010,"Giangrasso, Raymond",NJ-08,0.52,False
2010,"Rothman, Steven R.",NJ-09,0.52,True
2010,"Agosta, Michael A.",NJ-09,0.52,False
2010,"Alessandrini, Patricia",NJ-09,0.52,False
2010,"Payne, Donald M.",NJ-10,0.52,True
2010,"Alonso, Michael J.",NJ-10,0.52,False
2010,"Toussaint, Robert Louis",NJ-10,0.52,False
2010,"Miller, Joanne",NJ-10,0.52,False
2010,"Frelinghuysen, Rodney P.",NJ-11,0.52,False
2010,"Herbert, Douglas",NJ-11,0.52,True
2010,"Gawron, Jim",NJ-11,0.52,False
2010,"Holt, Rush",NJ-12,0.52,True
2010,"Sipprelle, Scott",NJ-12,0.52,False
2010,"Cody, Kenneth J.",NJ-12,0.52,False
2010,"Sires, Albio",NJ-13,0.52,True
2010,"Dwyer, Henrietta",NJ-13,0.52,False
2010,"Zanowic, Anthony",NJ-13,0.52,False
2010,"Nacer, Maximo Gomez",NJ-13,0.52,False
2010,"Heinrich, Martin T.",NM-01,0.51,True
2010,"Barela, Jonathan L.",NM-01,0.51,False
2010,"Pearce, Steve",NM-02,0.51,False
2010,"Teague, Harry",NM-02,0.51,True
2010,"Lujan, Ben R.",NM-03,0.51,True
2010,"Mullins, Thomas E.",NM-03,0.51,False
2010,"Bishop, Timothy H.",NY-01,0.57,False
2010,"Altschuler, Randolph",NY-01,0.57,False
2010,"Israel, Steve J.",NY-02,0.57,False
2010,"Gomez, John B.",NY-02,0.57,False
2010,"Tolda, Anthony",NY-02,0.57,False
2010,"King, Peter T.",NY-03,0.57,False
2010,"Kudler, Howard A.",NY-03,0.57,True
2010,"McCarthy, Carolyn",NY-04,0.57,False
2010,"Becker, Francis X., Jr.",NY-04,0.57,False
2010,"Ackerman, Gary L.",NY-05,0.57,False
2010,"Milano, James",NY-05,0.57,False
2010,"Berney, Elizabeth",NY-05,0.57,False
2010,"Meeks, Gregory W.",NY-06,0.57,True
2010,"Taub, Asher E.",NY-06,0.57,False
2010,"Crowley, Joseph",NY-07,0.57,False
2010,"Reynolds, Kenneth A.",NY-07,0.57,False
2010,"Gronowicz, Anthony",NY-07,0.57,False
2010,"Nadler, Jerrold L.",NY-08,0.57,False
2010,"Kone, Susan L.",NY-08,0.57,False
2010,"Weiner, Anthony D.",NY-09,0.57,False
2010,"Turner, Robert L.",NY-09,0.57,False
2010,"Towns, Edolphus",NY-10,0.57,True
2010,"Muniz, Diana",NY-10,0.57,False
2010,"Johnson, Ernest",NY-10,0.57,False
2010,"Clarke, Yvette D.",NY-11,0.57,False
2010,"Carr, Hugh C.",NY-11,0.57,False
2010,"Velazquez, Nydia M.",NY-12,0.57,False
2010,"Gaffney, Alice",NY-12,0.57,False
2010,"Grimm, Michael G.",NY-13,0.57,False
2010,"McMahon, Michael E.",NY-13,0.57,False
2010,"Vendittelli, Tom",NY-13,0.57,False
2010,"Maloney, Carolyn B.",NY-14,0.57,False
2010,"Brumberg, David Ryan",NY-14,0.57,False
2010,"Healy, Timothy J.",NY-14,0.57,False
2010,"LaVerghetta, Dino L.",NY-14,0.57,False
2010,"Rangel, Charles B.",NY-15,0.57,False
2010,"Faulkner, Michel J.",NY-15,0.57,False
2010,"Schley, Craig",NY-15,0.57,False
2010,"Calero, Roger",NY-15,0.57,False
2010,"Serrano, Jose E.",NY-16,0.57,False
2010,"Della Valle, Frank",NY-16,0.57,False
2010,"Engel, Eliot L.",NY-17,0.57,False
2010,"Mele, Anthony",NY-17,0.57,False
2010,"Kleinhandler, York J.",NY-17,0.57,False
2010,"Lowey, Nita M.",NY-18,0.57,False
2010,"Russell, Jim",NY-18,0.57,False
2010,"Hayworth, Nan",NY-19,0.57,False
2010,"Hall, John J.",NY-19,0.57,False
2010,"Gibson, Christopher P.",NY-20,0.57,False
2010,"Murphy, Scott",NY-20,0.57,False
2010,"Tonko, Paul D.",NY-21,0.57,False
2010,"Danz, Theodore J., Jr.",NY-21,0.57,False
2010,"Hinchey, Maurice D.",NY-22,0.57,False
2010,"Phillips, George K.",NY-22,0.57,False
2010,"Owens, William L.",NY-23,0.57,False
2010,"Doheny, Matthew A.",NY-23,0.57,False
2010,"Hoffman, Douglas L.",NY-23,0.57,False
2010,"Hanna, Richard L.",NY-24,0.57,False
2010,"Arcuri, Michael A.",NY-24,0.57,False
2010,"Buerkle, Ann Marie",NY-25,0.57,False
2010,"Maffei, Daniel B.",NY-25,0.57,False
2010,"Lee, Christopher J.",NY-26,0.57,False
2010,"Fedele, Philip A.",NY-26,0.57,True
2010,"Higgins, Brian",NY-27,0.57,False
2010,"Roberto, Leonard A.",NY-27,0.57,False
2010,"Slaughter, Louise M.",NY-28,0.57,False
2010,"Rowland, Jill A.",NY-28,0.57,False
2010,"Reed, Thomas W., II",NY-29,0.57,False
2010,"Zeller, Matthew C.",NY-29,0.57,False
2010,"Schumer, Charles E.",NY-,0.57,False
2010,"Townsend, Jay",NY-,0.57,False
2010,"Clark, Colia",NY-,0.57,False
2010,"Credico, Randy A.",NY-,0.57,False
2010,"Butterfield, G. K.",NC-01,0.48,True
2010,"Woolard, Ashley",NC-01,0.48,False
2010,"Ellmers, Renee",NC-02,0.48,False
2010,"Etheridge, Bob",NC-02,0.48,True
2010,"Rose, Tom",NC-02,0.48,False
2010,"Jones, Walter B.",NC-03,0.48,False
2010,"Rouse, Johnny G.",NC-03,0.48,True
2010,"Holloman, Darryl",NC-03,0.48,False
2010,"Price, David",NC-04,0.48,True
2010,"Lawson, William (B.J.)",NC-04,0.48,False
2010,"Foxx, Virginia",NC-05,0.48,False
2010,"Kennedy, Billy",NC-05,0.48,True
2010,"Coble, Howard",NC-06,0.48,False
2010,"Turner, Sam",NC-06,0.48,True
2010,"McIntyre, Mike",NC-07,0.48,True
2010,"Pantano, Ilario Gregory",NC-07,0.48,False
2010,"Kissell, Larry",NC-08,0.48,True
2010,"Johnson, Harold",NC-08,0.48,False
2010,"Hill, Thomas",NC-08,0.48,False
2010,"Graves, Anthony W.",NC-08,0.48,False
2010,"Myrick, Sue",NC-09,0.48,False
2010,"Doctor, Jeff",NC-09,0.48,True
2010,"McHenry, Patrick",NC-10,0.48,False
2010,"Gregory, Jeff",NC-10,0.48,True
2010,"Shuler, Heath",NC-11,0.48,True
2010,"Miller, Jeff",NC-11,0.48,False
2010,"Watt, Mel",NC-12,0.48,True
2010,"Dority, Greg",NC-12,0.48,False
2010,"Cecil, Lon",NC-12,0.48,False
2010,"Miller, Brad",NC-13,0.48,True
2010,"Randall, William (Bill)",NC-13,0.48,False
2010,"Berg, Rick",ND-00,,False
2010,"Pomeroy, Earl",ND-00,,False
2010,"Chabot, Steve",OH-01,0.49,False
2010,"Driehaus, Steve",OH-01,0.49,True
2010,"Berns, Jim",OH-01,0.49,False
2010,"Stevenson, Rich",OH-01,0.49,False
2010,"Schmidt, Jean",OH-02,0.49,False
2010,"Yalamanchili, Surya",OH-02,0.49,True
2010,"Johnston, Marc",OH-02,0.49,False
2010,"Conover, Randy Lee",OH-02,0.49,False
2010,"Turner, Mike",OH-03,0.49,False
2010,"Roberts, Joe ",OH-03,0.49,True
2010,"Jordan, Jim",OH-04,0.49,False
2010,"Litt, Doug",OH-04,0.49,True
2010,"Kissick, Donald Charles",OH-04,0.49,False
2010,"Latta, Bob",OH-05,0.49,False
2010,"Finkenbiner, Caleb",OH-05,0.49,True
2010,"Smith, Brian L.",OH-05,0.49,False
2010,"Johnson, Bill",OH-06,0.49,False
2010,"Wilson, Charlie",OH-06,0.49,True
2010,"Cadle, Richard E.",OH-06,0.49,False
2010,"Elsass, Martin J.",OH-06,0.49,False
2010,"Austria, Steve",OH-07,0.49,False
2010,"Conner, Bill",OH-07,0.49,True
2010,"Anderson, John D.",OH-07,0.49,False
2010,"Easton, David W.",OH-07,0.49,False
2010,"Boehner, John A.",OH-08,0.49,False
2010,"Coussoule, Justin A.",OH-08,0.49,True
2010,"Harlow, David A.",OH-08,0.49,False
2010,"Condit, James J., Jr.",OH-08,0.49,False
2010,"Kaptur, Marcy",OH-09,0.49,True
2010,"Iott, Rich",OH-09,0.49,False
2010,"Kucinich, Dennis J.",OH-10,0.49,True
2010,"Corrigan, Peter J.",OH-10,0.49,False
2010,"Goggins, Jeff",OH-10,0.49,False
2010,"Fudge, Marcia L.",OH-11,0.49,True
2010,"Pekarek, Thomas",OH-11,0.49,False
2010,"Tiberi, Pat",OH-12,0.49,False
2010,"Brooks, Paula",OH-12,0.49,True
2010,"Irvine, Travis M.",OH-12,0.49,False
2010,"Sutton, Betty",OH-13,0.49,True
2010,"Ganley, Tom",OH-13,0.49,False
2010,"LaTourette, Steven C.",OH-14,0.49,False
2010,"O'Neill, Bill",OH-14,0.49,True
2010,"Jelenic, John M.",OH-14,0.49,False
2010,"Stivers, Steve",OH-15,0.49,False
2010,"Kilroy, Mary Jo",OH-15,0.49,True
2010,"Kammerer, William J.",OH-15,0.49,False
2010,"Ryon, David",OH-15,0.49,False
2010,"Buckel, Bill",OH-15,0.49,False
2010,"Renacci, Jim",OH-16,0.49,False
2010,"Boccieri, John A.",OH-16,0.49,True
2010,"Blevins, Jeffrey J.",OH-16,0.49,False
2010,"Ross, Robert L.",OH-16,0.49,False
2010,"Ryan, Timothy J.",OH-17,0.49,True
2010,"Graham, Jim",OH-17,0.49,False
2010,"Traficant, James A., Jr.",OH-17,0.49,False
2010,"Gibbs, Bob",OH-18,0.49,False
2010,"Space, Zack",OH-18,0.49,True
2010,"Sutton, Lindsey Dean",OH-18,0.49,False
2010,"Pitrone, Mark",OH-18,0.49,False
2010,"Sullivan, John",OK-01,0.37,False
2010,"O'Dell, Angelia",OK-01,0.37,False
2010,"Boren, Dan",OK-02,0.37,True
2010,"Thompson, Charles",OK-02,0.37,False
2010,"Lucas, Frank D.",OK-03,0.37,False
2010,"Robbins, Frankie",OK-03,0.37,True
2010,"Cole, Tom",OK-04,0.37,False
2010,"Lankford, James",OK-05,0.37,False
2010,"Coyle, Billy",OK-05,0.37,True
2010,"White, Dave",OK-05,0.37,False
2010,"Duffe, Clark",OK-05,0.37,False
2010,"Wu, David",OR-01,0.51,True
2010,"Cornilles, Rob",OR-01,0.51,False
2010,"LaMunyon, Don",OR-01,0.51,False
2010,"Henry, Chris",OR-01,0.51,False
2010,"Tabor, H. Joe",OR-01,0.51,False
2010,"Walden, Greg",OR-02,0.51,False
2010,"Segers, Joyce B.",OR-02,0.51,True
2010,"Blumenauer, Earl",OR-03,0.51,True
2010,"Lopez, Delia",OR-03,0.51,False
2010,"Lawrence, Jeff",OR-03,0.51,False
2010,"Meo, Michael",OR-03,0.51,False
2010,"DeFazio, Peter A.",OR-04,0.51,False
2010,"Robinson, Art",OR-04,0.51,False
2010,"Beilstein, Mike",OR-04,0.51,False
2010,"Schrader, Kurt",OR-05,0.51,True
2010,"Bruun, Scott",OR-05,0.51,False
2010,"Lugo, Chris",OR-05,0.51,False
2010,"Brady, Robert A.",PA-01,0.48,True
2010,"Fattah, Chaka",PA-02,0.48,True
2010,"Hellberg, Rick",PA-02,0.48,False
2010,"Kelly, Mike",PA-03,0.48,False
2010,"Dahlkemper, Kathy",PA-03,0.48,True
2010,"Altmire, Jason",PA-04,0.48,True
2010,"Rothfus, Keith",PA-04,0.48,False
2010,"Thompson, Glenn",PA-05,0.48,False
2010,"Pipe, Michael",PA-05,0.48,True
2010,"Etzel, Vernon L",PA-05,0.48,False
2010,"Gerlach, Jim",PA-06,0.48,False
2010,"Trivedi, Manan",PA-06,0.48,True
2010,"Meehan, Patrick",PA-07,0.48,False
2010,"Lentz, Bryan",PA-07,0.48,True
2010,"Schneller, James D",PA-07,0.48,False
2010,"Fitzpatrick, Michael G.",PA-08,0.48,False
2010,"Murphy, Patrick J.",PA-08,0.48,True
2010,"Shuster, Bill",PA-09,0.48,False
2010,"Conners, Tom",PA-09,0.48,True
2010,"Marino, Thomas A.",PA-10,0.48,False
2010,"Carney, Christopher Paul",PA-10,0.48,True
2010,"Barletta, Louis J.",PA-11,0.48,False
2010,"Kanjorski, Paul E.",PA-11,0.48,True
2010,"Critz, Mark S. ",PA-12,0.48,True
2010,"Burns, Tim",PA-12,0.48,False
2010,"Schwartz, Allyson Y.",PA-13,0.48,True
2010,"Adcock, Carson Dee",PA-13,0.48,False
2010,"Doyle, Mike",PA-14,0.48,True
2010,"Haluszczak, Melissa",PA-14,0.48,False
2010,"Bortz, Ed",PA-14,0.48,False
2010,"Dent, Charles W.",PA-15,0.48,False
2010,"Callahan, John B.",PA-15,0.48,True
2010,"Towne, Jake",PA-15,0.48,False
2010,"Pitts, Joseph R.",PA-16,0.48,False
2010,"Herr, Lois",PA-16,0.48,True
2010,"Holden, Tim",PA-17,0.48,True
2010,"Argall, Dave",PA-17,0.48,False
2010,"Murphy, Tim",PA-18,0.48,False
2010,"Connolly, Dan",PA-18,0.48,True
2010,"Platts, Todd",PA-19,0.48,False
2010,"Sanders, Ryan S.",PA-19,0.48,True
2010,"Monighan, Joshua A",PA-19,0.48,False
2010,"Cicilline, David N.",RI-01,0.56,True
2010,"Segal, David A.",RI-01,0.56,False
2010,"Loughlin, John J., II",RI-01,0.56,False
2010,"Capalbo, Kenneth A.",RI-01,0.56,False
2010,"Raposa, Gregory",RI-01,0.56,False
2010,"Gemma, Anthony",RI-01,0.56,False
2010,"Kennedy, Patrick",RI-01,0.56,False
2010,"Mouse, Mickey",RI-01,0.56,False
2010,"Langevin, James R.",RI-02,0.56,True
2010,"Dennigan, Elizabeth M.",RI-02,0.56,False
2010,"Zaccaria, Mark S.",RI-02,0.56,False
2010,"Matson, John O.",RI-02,0.56,False
2010,"Cicilline, David",RI-02,0.56,False
2010,"Scott, Tim",SC-01,0.45,False
2010,"Frasier, Ben",SC-01,0.45,True
2010,"Groce, Rob",SC-01,0.45,False
2010,"Dobbs, Robert",SC-01,0.45,False
2010,"Blandford, Keith",SC-01,0.45,False
2010,"Wood, Jimmy",SC-01,0.45,False
2010,"McCullough, M. E. Mac",SC-01,0.45,False
2010,"Wilson, Joe",SC-02,0.45,False
2010,"Miller, Rob",SC-02,0.45,True
2010,"McCain, Eddie",SC-02,0.45,False
2010,"Beaman, Marc",SC-02,0.45,False
2010,"Duncan, Jeff",SC-03,0.45,False
2010,"Dyer, Jane Ballard",SC-03,0.45,False
