Year,District,Candidate,Incumbent
2018,New York 5,Gregory Meeks,TRUE
2018,New York 6,Tom Hillgardner,FALSE
2018,New York 6,Grace Meng,TRUE
2018,New York 7,Jeff Kurzon,FALSE
2018,New York 7,Joseph Lieberman,FALSE
2018,New York 7,Nydia VelÃ¡zquez,TRUE
2018,New York 8,Hakeem Jeffries,TRUE
2018,New York 8,Ernest Johnson,FALSE
2018,New York 8,Jessica White,FALSE
2018,New York 9,Joel Anabilah-Azumah,FALSE
2018,New York 9,Yvette Clarke,TRUE
2018,New York 9,Lutchi Gayot,FALSE
2018,New York 10,Naomi Levin,FALSE
2018,New York 10,Jerry Nadler,TRUE
2018,New York 11,Henry Bardel,FALSE
2018,New York 11,Dan Donovan,TRUE
2018,New York 11,Max Rose,FALSE
2018,New York 12,Scott Hutchins,FALSE
2018,New York 12,Carolyn Maloney,TRUE
2018,New York 12,Eliot Rabin,FALSE
2018,New York 13,Jineea Butler,FALSE
2018,New York 13,Adriano Espaillat,TRUE
2018,New York 14,James Dillon,FALSE
2018,New York 14,Alexandria Ocasio-Cortez,FALSE
2018,New York 14,Anthony Pappas,FALSE
2018,New York 14,Elizabeth Perri,FALSE
2018,New York 14,Joe Crowley,TRUE
2018,New York 15,Jason Gonzalez,FALSE
2018,New York 15,JosÃ© Serrano,TRUE
2018,New York 16,Eliot Engel,TRUE
2018,New York 17,Joe Ciardullo,FALSE
2018,New York 17,Nita Lowey,TRUE
2018,New York 18,Sean Patrick Maloney,TRUE
2018,New York 18,James O'Donnell,FALSE
2018,New York 19,Antonio Delgado,FALSE
2018,New York 19,John Faso,TRUE
2018,New York 19,Steven Greenfield,FALSE
2018,New York 20,Paul Tonko,TRUE
2018,New York 20,Francis Vitollo,FALSE
2018,New York 21,Tedra Cobb,FALSE
2018,New York 21,Lynn Kahn,FALSE
2018,New York 21,Elise Stefanik,TRUE
2018,New York 22,Anthony Brindisi,FALSE
2018,New York 22,Claudia Tenney,TRUE
2018,New York 23,J.G. Hertzler,FALSE
2018,New York 23,Tracy Mitrano,FALSE
2018,New York 23,Tom Reed,TRUE
2018,New York 24,Dana Balter,FALSE
2018,New York 24,Bill Bass,FALSE
2018,New York 24,John Katko,TRUE
2018,New York 25,Jim Maxwell,FALSE
2018,New York 25,Joe Morelle,FALSE
2018,New York 26,Brian Higgins,TRUE
2018,New York 26,Renee Zeno,FALSE
2018,New York 27,Chris Collins,TRUE
2018,New York 27,Nate McMurray,FALSE
2018,New York 27,Larry Piegza,FALSE
2018,North Carolina 1,Roger Allison,FALSE
2018,North Carolina 1,G. K. Butterfield,TRUE
2018,North Carolina 2,Linda Coleman,FALSE
2018,North Carolina 2,George Holding,TRUE
2018,North Carolina 2,Jeff Matemu,FALSE
2018,North Carolina 3,Walter Jones,TRUE
2018,North Carolina 4,Barbara Howe,FALSE
2018,North Carolina 4,David Price,TRUE
2018,North Carolina 4,Steve Von Loor,FALSE
2018,North Carolina 5,DD Adams,FALSE
2018,North Carolina 5,Virginia Foxx,TRUE
2018,North Carolina 6,Mark Walker,TRUE
2018,North Carolina 6,Ryan Watts,FALSE
2018,North Carolina 7,Kyle Horton,FALSE
2018,North Carolina 7,David Rouzer,TRUE
2018,North Carolina 8,Richard Hudson,TRUE
2018,North Carolina 8,Frank McNeill,FALSE
2018,North Carolina 9,Mark Harris,FALSE
2018,North Carolina 9,Dan McCready,FALSE
2018,North Carolina 9,Jeff Scott,FALSE
2018,North Carolina 10,David Brown,FALSE
2018,North Carolina 10,Patrick McHenry,TRUE
2018,North Carolina 11,Clifton Ingram,FALSE
2018,North Carolina 11,Mark Meadows,TRUE
2018,North Carolina 11,Phillip Price,FALSE
2018,North Carolina 12,Alma Adams,TRUE
2018,North Carolina 12,Paul Wright,FALSE
2018,North Carolina 13,Tom Bailey,FALSE
2018,North Carolina 13,Ted Budd,TRUE
2018,North Carolina 13,Kathy Manning,FALSE
2018,North Dakota at-large,Kelly Armstrong,FALSE
2018,North Dakota at-large,Mac Schneider,FALSE
2018,Ohio 1,Steve Chabot,TRUE
2018,Ohio 1,Aftab Pureval,FALSE
2018,Ohio 2,Steve Myers,FALSE
2018,Ohio 2,Jill Schiller,FALSE
2018,Ohio 2,Brad Wenstrup,TRUE
2018,Ohio 3,Joyce Beatty,TRUE
2018,Ohio 3,James Burgess,FALSE
2018,Ohio 4,Janet Garrett,FALSE
2018,Ohio 4,Jim Jordan,TRUE
2018,Ohio 5,Michael Galbraith,FALSE
2018,Ohio 5,Bob Latta,TRUE
2018,Ohio 6,Bill Johnson,TRUE
2018,Ohio 6,Shawna Roberts,FALSE
2018,Ohio 7,Bob Gibbs,TRUE
2018,Ohio 7,Ken Harbaugh,FALSE
2018,Ohio 8,Warren Davidson,TRUE
2018,Ohio 8,Vanessa Enoch,FALSE
2018,Ohio 9,Marcy Kaptur,TRUE
2018,Ohio 9,Steve Kraus,FALSE
2018,Ohio 10,Theresa Gasper,FALSE
2018,Ohio 10,Mike Turner,TRUE
2018,Ohio 11,Marcia Fudge,TRUE
2018,Ohio 11,Beverly Goldstein,FALSE
2018,Ohio 12,Troy Balderson,TRUE
2018,Ohio 12,Joseph Manchik,FALSE
2018,Ohio 12,Danny O'Connor,FALSE
2018,Ohio 13,Chris DePizzo,FALSE
2018,Ohio 13,Tim Ryan,TRUE
2018,Ohio 14,David Joyce,TRUE
2018,Ohio 14,Betsy Rader,FALSE
2018,Ohio 15,Johnathan Miller,FALSE
2018,Ohio 15,Rick Neal,FALSE
2018,Ohio 15,Steve Stivers,TRUE
2018,Ohio 16,Anthony Gonzalez,FALSE
2018,Ohio 16,Susan Moran Palmer,FALSE
2018,Oklahoma 1,Tim Gilpin,FALSE
2018,Oklahoma 1,Kevin Hern,FALSE
2018,Oklahoma 2,Richard Castaldo,FALSE
2018,Oklahoma 2,John Foreman,FALSE
2018,Oklahoma 2,Markwayne Mullin,TRUE
2018,Oklahoma 2,Jason Nichols,FALSE
2018,Oklahoma 3,Frank Lucas,TRUE
2018,Oklahoma 3,Frankie Robbins,FALSE
2018,Oklahoma 4,Mary Brannon,FALSE
2018,Oklahoma 4,Tom Cole,TRUE
2018,Oklahoma 4,Ruby Peters,FALSE
2018,Oklahoma 5,Kendra Horn,FALSE
2018,Oklahoma 5,Steve Russell,TRUE
2018,Oregon 1,Suzanne Bonamici,TRUE
2018,Oregon 1,John Verbeek,FALSE
2018,Oregon 2,Jamie McLeod-Skinner,FALSE
2018,Oregon 2,Greg Walden,TRUE
2018,Oregon 3,Earl Blumenauer,TRUE
2018,Oregon 3,Marc Koller,FALSE
2018,Oregon 4,Peter DeFazio,TRUE
2018,Oregon 4,Art Robinson,FALSE
2018,Oregon 5,Mark Callahan,FALSE
2018,Oregon 5,Kurt Schrader,TRUE
2018,Pennsylvania 1,Brian Fitzpatrick,TRUE
2018,Pennsylvania 1,Scott Wallace,FALSE
2018,Pennsylvania 2,Brendan Boyle,TRUE
2018,Pennsylvania 2,David Torres,FALSE
2018,Pennsylvania 3,Dwight Evans,TRUE
2018,Pennsylvania 3,Bryan Leib,FALSE
2018,Pennsylvania 4,Dan David,FALSE
2018,Pennsylvania 4,Madeleine Dean,FALSE
2018,Pennsylvania 5,Pearl Kim,FALSE
2018,Pennsylvania 5,Mary Gay Scanlon,FALSE
2018,Pennsylvania 6,Chrissy Houlahan,FALSE
2018,Pennsylvania 6,Greg McCauley,FALSE
2018,Pennsylvania 7,Marty Nothstein,FALSE
2018,Pennsylvania 7,Susan Wild,FALSE
2018,Pennsylvania 8,Matt Cartwright,TRUE
2018,Pennsylvania 8,John Chrin,FALSE
2018,Pennsylvania 9,Dan Meuser,FALSE
2018,Pennsylvania 9,Denny Wolff,FALSE
2018,Pennsylvania 10,Scott Perry,TRUE
2018,Pennsylvania 10,George Scott,FALSE
2018,Pennsylvania 11,Drew Anderson,FALSE
2018,Pennsylvania 11,Jess King,FALSE
2018,Pennsylvania 11,Lloyd Smucker,TRUE
2018,Pennsylvania 12,Marc Friedenberg,FALSE
2018,Pennsylvania 12,Jerry Kairnes,FALSE
2018,Pennsylvania 12,Tom Marino,TRUE
2018,Pennsylvania 13,John Joyce,FALSE
2018,Pennsylvania 13,Brent Ottaway,FALSE
2018,Pennsylvania 14,Bibiana Boerio,FALSE
2018,Pennsylvania 14,Guy Reschenthaler,FALSE
2018,Pennsylvania 15,Susan Boser,FALSE
2018,Pennsylvania 15,Glenn Thompson,TRUE
2018,Pennsylvania 16,Mike Kelly,TRUE
2018,Pennsylvania 16,Ron DiNicola,FALSE
2018,Pennsylvania 17,Conor Lamb,FALSE
2018,Pennsylvania 17,Keith Rothfus,TRUE
2018,Pennsylvania 18,Mike Doyle,TRUE
2018,Rhode Island 1,David Cicilline,TRUE
2018,Rhode Island 1,Patrick Donovan,FALSE
2018,Rhode Island 1,Daniel Joseph Guilmette,FALSE
2018,Rhode Island 2,Sal Caiozzo,FALSE
2018,Rhode Island 2,James Langevin,TRUE
2018,South Carolina 1,Katie Arrington,FALSE
2018,South Carolina 1,Joe Cunningham,FALSE
2018,South Carolina 2,Sean Carrigan,FALSE
2018,South Carolina 2,Sonny Narang,FALSE
2018,South Carolina 2,Joe Wilson,TRUE
2018,South Carolina 3,Jeff Duncan,TRUE
2018,South Carolina 3,Mary Geren,FALSE
2018,South Carolina 3,Dave Moore,FALSE
2018,South Carolina 4,Brandon Brown,FALSE
2018,South Carolina 4,Guy Furay,FALSE
2018,South Carolina 4,William Timmons,FALSE
2018,South Carolina 5,Michael Chandler,FALSE
2018,South Carolina 5,Ralph Norman,TRUE
2018,South Carolina 5,Archie Parnell,FALSE
2018,South Carolina 6,Jim Clyburn,TRUE
2018,South Carolina 6,Gerhard Gressmann,FALSE
2018,South Carolina 6,Bryan Pugh,FALSE
2018,South Carolina 7,Tom Rice,TRUE
2018,South Carolina 7,Robert Williams,FALSE
2018,South Carolina 7,Dick Withington,FALSE
2018,South Dakota at-large,Tim Bjorkman,FALSE
2018,South Dakota at-large,George Hendrickson,FALSE
2018,South Dakota at-large,Dusty Johnson,FALSE
2018,Tennessee 1,Marty Olsen,FALSE
2018,Tennessee 1,Phil Roe,TRUE
2018,Tennessee 1,Michael Salyer,FALSE
2018,Tennessee 2,Tim Burchett,FALSE
2018,Tennessee 2,Jeffrey Grunau,FALSE
2018,Tennessee 2,Renee Hoyos,FALSE
2018,Tennessee 2,Greg Samples,FALSE
2018,Tennessee 2,Allen Smith,FALSE
2018,Tennessee 2,Marc Whitmire,FALSE
2018,Tennessee 3,Chuck Fleischmann,TRUE
2018,Tennessee 3,Danielle Mitchell,FALSE
2018,Tennessee 3,Rick Tyler,FALSE
2018,Tennessee 4,Scott DesJarlais,TRUE
2018,Tennessee 4,Mariah Phillips,FALSE
2018,Tennessee 4,Michael Shupe,FALSE
2018,Tennessee 5,Jody Ball,FALSE
2018,Tennessee 5,Jim Cooper,TRUE
2018,Tennessee 6,Dawn Barlow,FALSE
2018,Tennessee 6,Lloyd Dunn,FALSE
2018,Tennessee 6,John Rose,FALSE
2018,Tennessee 6,David Ross,FALSE
2018,Tennessee 7,Mark Green,FALSE
2018,Tennessee 7,Justin Kanew,FALSE
2018,Tennessee 7,Lenny Ladner,FALSE
2018,Tennessee 7,Brent Legendre,FALSE
2018,Tennessee 8,John Boatner,FALSE
2018,Tennessee 8,James Hart,FALSE
2018,Tennessee 8,David Kustoff,TRUE
2018,Tennessee 8,Erika Stotts Pearson,FALSE
2018,Tennessee 9,Leo AwGoWhat,FALSE
2018,Tennessee 9,Charlotte Bergmann,FALSE
2018,Tennessee 9,Steve Cohen,TRUE
2018,Texas 1,Jeff Callaway,FALSE
2018,Texas 1,Louie Gohmert,TRUE
2018,Texas 1,Shirley McKellar,FALSE
2018,Texas 2,Dan Crenshaw,FALSE
2018,Texas 2,Scott Cubbler,FALSE
2018,Texas 2,Patrick Gunnels,FALSE
2018,Texas 2,Todd Litton,FALSE
2018,Texas 3,Lorie Burch,FALSE
2018,Texas 3,Christopher Claytor,FALSE
2018,Texas 3,Van Taylor,FALSE
2018,Texas 4,Ken Ashby,FALSE
2018,Texas 4,Catherine Krantz,FALSE
2018,Texas 4,John Ratcliffe,TRUE
2018,Texas 5,Lance Gooden,FALSE
2018,Texas 5,Dan Wood,FALSE
2018,Texas 6,Jason Allen Harber,FALSE
2018,Texas 6,Jana Lynne Sanchez,FALSE
2018,Texas 6,Ron Wright,FALSE
2018,Texas 7,John Culberson,TRUE
2018,Texas 7,Lizzie Pannill Fletcher,FALSE
2018,Texas 8,Kevin Brady,TRUE
2018,Texas 8,Steven David,FALSE
2018,Texas 8,Chris Duncan,FALSE
2018,Texas 9,Al Green,TRUE
2018,Texas 9,Benjamin Hernandez,FALSE
2018,Texas 9,Phil Kurtz,FALSE
2018,Texas 9,Kesha Rogers,FALSE
2018,Texas 10,Michael McCaul,TRUE
2018,Texas 10,Mike Ryan,FALSE
2018,Texas 10,Mike Siegel,FALSE
2018,Texas 11,Mike Conaway,TRUE
2018,Texas 11,Jennie Lou Leeder,FALSE
2018,Texas 11,Rhett Rosenquest Smith,FALSE
2018,Texas 12,Vanessa Adia,FALSE
2018,Texas 12,Kay Granger,TRUE
2018,Texas 12,Jacob Leddy,FALSE
2018,Texas 13,Calvin DeWeese,FALSE
2018,Texas 13,Greg Sagan,FALSE
2018,Texas 13,Mac Thornberry,TRUE
2018,Texas 14,Adrienne Bell,FALSE
2018,Texas 14,Don Conley III,FALSE
2018,Texas 14,Randy Weber,TRUE
2018,Texas 15,Anthony Cristo,FALSE
2018,Texas 15,Vicente GonzÃ¡lez,TRUE
2018,Texas 15,Tim Westley,FALSE
2018,Texas 16,Veronica Escobar,FALSE
2018,Texas 16,Ben Mendoze,FALSE
2018,Texas 16,Rick Seeberger,FALSE
2018,Texas 17,Peter Churchman,FALSE
2018,Texas 17,Bill Flores,TRUE
2018,Texas 17,Rick Kennedy,FALSE
2018,Texas 18,Sheila Jackson Lee,TRUE
2018,Texas 18,Ava Pate,FALSE
2018,Texas 18,Luke Spencer,FALSE
2018,Texas 19,Jodey Arrington,TRUE
2018,Texas 19,Miguel Levario,FALSE
2018,Texas 20,Jeffrey Blunt,FALSE
2018,Texas 20,JoaquÃ­n Castro,TRUE
2018,Texas 21,Joseph Kopser,FALSE
2018,Texas 21,Chip Roy,FALSE
2018,Texas 21,Lee Santos,FALSE
2018,Texas 22,Sri Preston Kulkarni,FALSE
2018,Texas 22,John McElligott,FALSE
2018,Texas 22,Pete Olson,TRUE
2018,Texas 22,Kellen Sweny,FALSE
2018,Texas 23,Ruben Corvalan,FALSE
2018,Texas 23,Will Hurd,TRUE
2018,Texas 23,Gina Ortiz Jones,FALSE
2018,Texas 24,Mike Kolls,FALSE
2018,Texas 24,Kenny Marchant,TRUE
2018,Texas 24,Jan McDowell,FALSE
2018,Texas 25,Desarae Lindsey,FALSE
2018,Texas 25,Martin Luecke,FALSE
2018,Texas 25,Julie Oliver,FALSE
2018,Texas 25,Roger Williams,TRUE
2018,Texas 26,Mark Boler,FALSE
2018,Texas 26,Michael Burgess,TRUE
2018,Texas 26,Linsey Fagan,FALSE
2018,Texas 27,Michael Cloud,TRUE
2018,Texas 27,James Duerr,FALSE
2018,Texas 27,Eric Holguin,FALSE
2018,Texas 27,Daniel Tinus,FALSE
2018,Texas 28,Henry Cuellar,TRUE
2018,Texas 28,Arthur Thomas IV,FALSE
2018,Texas 29,Phillip Aronoff,FALSE
2018,Texas 29,Cullen Burns,FALSE
2018,Texas 29,Sylvia Garcia,FALSE
2018,Texas 30,Eddie Bernice Johnson,TRUE
2018,Texas 30,Shawn Jones,FALSE
2018,Texas 31,John Carter,TRUE
2018,Texas 31,Mary Jennings Hegar,FALSE
2018,Texas 31,Jason Hope,FALSE
2018,Texas 32,Colin Allred,FALSE
2018,Texas 32,Melina Baker,FALSE
2018,Texas 32,Pete Sessions,TRUE
2018,Texas 33,Willie Billups,FALSE
2018,Texas 33,Jason Reeves,FALSE
2018,Texas 33,Marc Veasey,TRUE
2018,Texas 34,Rey Gonzalez,FALSE
2018,Texas 34,Filemon Vela Jr.,TRUE
2018,Texas 35,Lloyd Doggett,TRUE
2018,Texas 35,David Smalling,FALSE
2018,Texas 35,Clark Patterson,FALSE
2018,Texas 36,Brian Babin,TRUE
2018,Texas 36,Dayna Steele,FALSE
2018,Utah 1,Rob Bishop,TRUE
2018,Utah 1,Lee Castillo,FALSE
2018,Utah 1,Adam Davis,FALSE
2018,Utah 1,Eric Eliason,FALSE
2018,Utah 2,Shireen Ghorbani,FALSE
2018,Utah 2,Chris Stewart,TRUE
2018,Utah 2,Jeffrey Whipple,FALSE
2018,Utah 3,John Curtis,TRUE
2018,Utah 3,Gregory Duerden,FALSE
2018,Utah 3,James Singer,FALSE
2018,Utah 3,Timothy Zeidner,FALSE
2018,Utah 4,Mia Love,TRUE
2018,Utah 4,Ben McAdams,FALSE
2018,Vermont at-large,Anya Tynio,FALSE
2018,Vermont at-large,Peter Welch,TRUE
2018,Virginia 1,Vangie Williams,FALSE
2018,Virginia 1,Rob Wittman,TRUE
2018,Virginia 2,Elaine Luria,FALSE
2018,Virginia 2,Scott Taylor,TRUE
2018,Virginia 3,Bobby Scott,TRUE
2018,Virginia 4,Ryan McAdams,FALSE
2018,Virginia 4,Donald McEachin,TRUE
2018,Virginia 4,Pete Wells,FALSE
2018,Virginia 5,Leslie Cockburn,FALSE
2018,Virginia 5,Denver Riggleman,FALSE
2018,Virginia 6,Ben Cline,FALSE
2018,Virginia 6,Jennifer Lewis,FALSE
2018,Virginia 7,Dave Brat,TRUE
2018,Virginia 7,Abigail Spanberger,FALSE
2018,Virginia 7,Joe Walton,FALSE
2018,Virginia 8,Don Beyer,TRUE
2018,Virginia 8,Thomas Oh,FALSE
2018,Virginia 9,Anthony Flaccavento,FALSE
2018,Virginia 9,Morgan Griffith,TRUE
2018,Virginia 10,Barbara Comstock,TRUE
2018,Virginia 10,Jennifer Wexton,FALSE
2018,Virginia 11,Gerry Connolly,TRUE
2018,Virginia 11,Jeff Dove,FALSE
2018,Virginia 11,Stevan Porter,FALSE
2018,Washington 1,Jeffrey Beeler,FALSE
2018,Washington 1,Suzan DelBene,TRUE
2018,Washington 2,Rick Larsen,TRUE
2018,Washington 2,Brian Luke,FALSE
2018,Washington 3,Jaime Herrera Beutler,TRUE
2018,Washington 3,Carolyn Long,FALSE
2018,Washington 4,Christine Brown,FALSE
2018,Washington 4,Dan Newhouse,TRUE
2018,Washington 5,Lisa Brown,FALSE
2018,Washington 5,Cathy McMorris Rodgers,TRUE
2018,Washington 6,Douglas Dightman,FALSE
2018,Washington 6,Derek Kilmer,TRUE
2018,Washington 7,Pramila Jayapal,TRUE
2018,Washington 7,Craig Keller,FALSE
2018,Washington 8,Dino Rossi,FALSE
2018,Washington 8,Kim Schrier,FALSE
2018,Washington 9,Adam Smith,TRUE
2018,Washington 9,Sarah Smith,FALSE
2018,Washington 10,Joseph Brumbles,FALSE
2018,Washington 10,Denny Heck,TRUE
2018,West Virginia 1,Kendra Fershee,FALSE
2018,West Virginia 1,David McKinley,TRUE
2018,West Virginia 2,Daniel Lutz,FALSE
2018,West Virginia 2,Alex Mooney,TRUE
2018,West Virginia 2,Talley Sergent,FALSE
2018,West Virginia 3,Carol Miller,FALSE
2018,West Virginia 3,Richard Ojeda,FALSE
2018,Wisconsin 1,Randy Bryce,FALSE
2018,Wisconsin 1,Bryan Steil,FALSE
2018,Wisconsin 1,Ken Yorgan,FALSE
2018,Wisconsin 2,Mark Pocan,TRUE
2018,Wisconsin 3,Ron Kind,TRUE
2018,Wisconsin 3,Steve Toft,FALSE
2018,Wisconsin 4,Gwen Moore,TRUE
2018,Wisconsin 4,Robert Raymond,FALSE
2018,Wisconsin 4,Tim Rogers,FALSE
2018,Wisconsin 5,Tom Palzewicz,FALSE
2018,Wisconsin 5,Jim Sensenbrenner,TRUE
2018,Wisconsin 6,Glenn Grothman,TRUE
2018,Wisconsin 6,Dan Kohl,FALSE
2018,Wisconsin 7,Ken Driessen,FALSE
2018,Wisconsin 7,Sean Duffy,TRUE
2018,Wisconsin 7,Margaret Engebretson,FALSE
2018,Wisconsin 8,Mike Gallagher,TRUE
2018,Wisconsin 8,Beau Liegeois,FALSE
2018,Wyoming at-large,Liz Cheney,TRUE
2018,Wyoming at-large,Greg Hunter,FALSE
2016,Alabama 1,Bradley Byrne,TRUE
2016,Alabama 2,Martha Roby,TRUE
2016,Alabama 2,Nathan Mathis,FALSE
2016,Alabama 3,Mike Rogers,TRUE
2016,Alabama 3,Jesse Smith,FALSE
2016,Alabama 4,Robert Aderholt,TRUE
2016,Alabama 5,Mo Brooks,TRUE
2016,Alabama 5,Will Boyd,FALSE
2016,Alabama 6,Gary Palmer,TRUE
2016,Alabama 6,David Putman,FALSE
2016,Alabama 7,Terri Sewell,TRUE
2016,Alaska at-large,Don Young,TRUE
2016,Alaska at-large,Steve Lindbeck,FALSE
2016,Alaska at-large,Jim C. McDermott,FALSE
2016,Alaska at-large,Bernie Souphanavong,FALSE
2016,Alaska at-large,Stephen Wright,FALSE
2016,Arizona 1,Tom O'Halleran,FALSE
2016,Arizona 1,Paul Babeu,FALSE
2016,Arizona 1,Ray Parrish,FALSE
2016,Arizona 2,Martha McSally,TRUE
2016,Arizona 2,Matt Heinz,FALSE
2016,Arizona 3,RaÃºl Grijalva,TRUE
2016,Arizona 3,Bill Abatecola,FALSE
2016,Arizona 3,Harvey Martin,FALSE
2016,Arizona 3,Mike Ross,FALSE
2016,Arizona 3,Jaime Vasquez,FALSE
2016,Arizona 3,Federico Sanchez,FALSE
2016,Arizona 4,Paul Gosar,TRUE
2016,Arizona 4,Mikel Weisser,FALSE
2016,Arizona 5,Andy Biggs,FALSE
2016,Arizona 5,Talia Fuentes,FALSE
2016,Arizona 5,Nolan Daniels,FALSE
2016,Arizona 6,David Schweikert,TRUE
2016,Arizona 6,W. John Williamson,FALSE
2016,Arizona 7,Ruben Gallego,TRUE
2016,Arizona 7,Eve Nunez,FALSE
2016,Arizona 7,Neil Westbrooks,FALSE
2016,Arizona 8,Trent Franks,TRUE
2016,Arizona 8,Mark Salazar,FALSE
2016,Arizona 8,Hayden Keener III,FALSE
2016,Arizona 9,Kyrsten Sinema,TRUE
2016,Arizona 9,Dave Giles,FALSE
2016,Arizona 9,Cary Dolego,FALSE
2016,Arizona 9,Mike Shipley,FALSE
2016,Arizona 9,Axel Bello,FALSE
2016,Arizona 9,John Heffernan,FALSE
2016,Arkansas 1,Rick Crawford,TRUE
2016,Arkansas 1,Mark West,FALSE
2016,Arkansas 2,French Hill,TRUE
2016,Arkansas 2,Dianne Curry,FALSE
2016,Arkansas 2,Chris Hayes,FALSE
2016,Arkansas 3,Steve Womack,TRUE
2016,Arkansas 3,Steve Isaacson,FALSE
2016,Arkansas 4,Bruce Westerman,TRUE
2016,Arkansas 4,Kerry Hicks,FALSE
2016,California 1,Doug LaMalfa,TRUE
2016,California 1,Jim Reed,FALSE
2016,California 2,Jared Huffman,TRUE
2016,California 2,Dale Mensing,FALSE
2016,California 3,John Garamendi,TRUE
2016,California 3,Eugene Cleek,FALSE
2016,California 4,Tom McClintock,TRUE
2016,California 4,Bob Derlet,FALSE
2016,California 5,Mike Thompson,TRUE
2016,California 5,Carlos Santamaria,FALSE
2016,California 6,Doris Matsui,TRUE
2016,California 6,Bob Evans,FALSE
2016,California 7,Ami Bera,TRUE
2016,California 7,Scott Jones,FALSE
2016,California 8,Paul Cook,TRUE
2016,California 8,Rita Ramirez,FALSE
2016,California 9,Jerry McNerney,TRUE
2016,California 9,Tony Amador,FALSE
2016,California 10,Jeff Denham,TRUE
2016,California 10,Michael Eggman,FALSE
2016,California 11,Mark DeSaulnier,TRUE
2016,California 11,Roger Petersen,FALSE
2016,California 12,Nancy Pelosi,TRUE
2016,California 12,Preston Picus,FALSE
2016,California 13,Barbara Lee,TRUE
2016,California 13,Sue Caro,FALSE
2016,California 14,Jackie Speier,TRUE
2016,California 14,Angel Cardenas,FALSE
2016,California 15,Eric Swalwell,TRUE
2016,California 15,Danny Turner,FALSE
2016,California 16,Jim Costa,TRUE
2016,California 16,Johnny Tacherra,FALSE
2016,California 17,Ro Khanna,FALSE
2016,California 17,Mike Honda,TRUE
2016,California 18,Anna Eshoo,TRUE
2016,California 18,Richard Fox,FALSE
2016,California 19,Zoe Lofgren,TRUE
2016,California 19,G. Burt Lancaster,FALSE
2016,California 20,Jimmy Panetta,FALSE
2016,California 20,Casey Lucius,FALSE
2016,California 21,David Valadao,TRUE
2016,California 21,Emilio Huerta,FALSE
2016,California 22,Devin Nunes,TRUE
2016,California 22,Louie Campos,FALSE
2016,California 23,Kevin McCarthy,TRUE
2016,California 23,Wendy Reed,FALSE
2016,California 24,Salud Carbajal,FALSE
2016,California 24,Justin Fareed,FALSE
2016,California 25,Steve Knight,TRUE
2016,California 25,Bryan Caforio,FALSE
2016,California 26,Julia Brownley,TRUE
2016,California 26,Rafael Dagnesses,FALSE
2016,California 27,Judy Chu,TRUE
2016,California 27,Jack Orswell,FALSE
2016,California 28,Adam Schiff,TRUE
2016,California 28,Lenore Solis,FALSE
2016,California 29,Tony CÃ¡rdenas,TRUE
2016,California 29,Richard Alarcon,FALSE
2016,California 30,Brad Sherman,TRUE
2016,California 30,Mark Reed,FALSE
2016,California 31,Pete Aguilar,TRUE
2016,California 31,Paul Chabot,FALSE
2016,California 32,Grace Napolitano,TRUE
2016,California 32,Roger Hernandez,FALSE
2016,California 33,Ted Lieu,TRUE
2016,California 33,Kenneth Wright,FALSE
2016,California 34,Xavier Becerra,TRUE
2016,California 34,Adrienne Edwards,FALSE
2016,California 35,Norma Torres,TRUE
2016,California 35,Tyler Fischella,FALSE
2016,California 36,Raul Ruiz,TRUE
2016,California 36,Jeff Stone,FALSE
2016,California 37,Karen Bass,TRUE
2016,California 37,Chris Wiggins,FALSE
2016,California 38,Linda SÃ¡nchez,TRUE
2016,California 38,Ryan Downing,FALSE
2016,California 39,Ed Royce,TRUE
2016,California 39,Brett Murdock,FALSE
2016,California 40,Lucille Roybal-Allard,TRUE
2016,California 40,Roman Gabriel Gonzalez,FALSE
2016,California 41,Mark Takano,TRUE
2016,California 41,Doug Shepherd,FALSE
2016,California 42,Ken Calvert,TRUE
2016,California 42,Tim Sheridan,FALSE
2016,California 43,Maxine Waters,TRUE
2016,California 43,Omar Navarro,FALSE
2016,California 44,Nanette BarragÃ¡n,FALSE
2016,California 44,"Isadore Hall, III",FALSE
2016,California 45,Mimi Walters,TRUE
2016,California 45,Ron Varasteh,FALSE
2016,California 46,Lou Correa,FALSE
2016,California 46,Bao Nguyen,FALSE
2016,California 47,Alan Lowenthal,TRUE
2016,California 47,Andy Whallon,FALSE
2016,California 48,Dana Rohrabacher,TRUE
2016,California 48,Suzanne Savary,FALSE
2016,California 49,Darrell Issa,TRUE
2016,California 49,Doug Applegate,FALSE
2016,California 50,Duncan D. Hunter,TRUE
2016,California 50,Patrick Malloy,FALSE
2016,California 51,Juan Vargas,TRUE
2016,California 51,Juan Hidalgo,FALSE
2016,California 52,Scott Peters,TRUE
2016,California 52,Denise Gitsham,FALSE
2016,California 53,Susan Davis,TRUE
2016,California 53,James Veltmeyer,FALSE
2016,Colorado 1,Diana DeGette,TRUE
2016,Colorado 1,Casper Stockham,FALSE
2016,Colorado 1,Darrell Dinges,FALSE
2016,Colorado 2,Jared Polis,TRUE
2016,Colorado 2,Nic Morse,FALSE
2016,Colorado 2,Richard Longstreth,FALSE
2016,Colorado 3,Scott Tipton,TRUE
2016,Colorado 3,Gail Schwartz,FALSE
2016,Colorado 3,Gaylon Kent,FALSE
2016,Colorado 4,Ken Buck,TRUE
