raceYear,State,AreaNumber,transition
2000,California,13,0.0
2000,California,14,4.0
2000,California,15,4.0
2000,California,16,4.0
2000,California,17,1.0
2000,California,18,4.0
2000,California,19,4.0
2000,California,20,4.0
2000,California,21,0.0
2000,California,22,4.0
2000,California,23,0.0
2000,California,24,4.0
2000,California,25,0.0
2000,California,26,4.0
2000,California,27,0.0
2000,California,28,4.0
2000,California,29,1.0
2000,California,30,0.0
2000,California,31,4.0
2000,California,32,4.0
2000,California,33,4.0
2000,California,34,4.0
2000,California,35,4.0
2000,California,36,4.0
2000,California,37,4.0
2000,California,38,1.0
2000,California,39,4.0
2000,California,40,0.0
2000,California,41,0.0
2000,California,42,0.0
2000,California,43,0.0
2000,California,44,4.0
2000,California,45,0.0
2000,California,46,0.0
2000,California,47,0.0
2000,California,48,4.0
2000,California,49,0.0
2000,California,50,0.0
2000,California,51,1.0
2000,California,52,4.0
2000,Colorado,1,0.0
2000,Colorado,2,0.0
2000,Colorado,3,4.0
2000,Colorado,4,4.0
2000,Colorado,5,0.0
2000,Colorado,6,0.0
2000,Connecticut,1,0.0
2000,Connecticut,2,0.0
2000,Connecticut,3,4.0
2000,Connecticut,4,3.0
2000,Connecticut,5,4.0
2000,Connecticut,6,0.0
2000,Delaware,1,4.0
2000,Florida,1,0.0
2000,Florida,2,0.0
2000,Florida,3,0.0
2000,Florida,4,4.0
2000,Florida,5,4.0
2000,Florida,6,0.0
2000,Florida,7,4.0
2000,Florida,8,0.0
2000,Florida,9,0.0
2000,Florida,10,0.0
2000,Florida,11,0.0
2000,Florida,12,0.0
2000,Florida,13,4.0
2000,Florida,14,0.0
2000,Florida,15,0.0
2000,Florida,16,0.0
2000,Florida,17,0.0
2000,Florida,18,0.0
2000,Florida,19,4.0
2000,Florida,20,0.0
2000,Florida,21,4.0
2000,Florida,22,4.0
2000,Florida,23,0.0
2000,Georgia,1,0.0
2000,Georgia,2,4.0
2000,Georgia,3,0.0
2000,Georgia,4,4.0
2000,Georgia,5,0.0
2000,Georgia,6,4.0
2000,Georgia,7,4.0
2000,Georgia,8,0.0
2000,Georgia,9,0.0
2000,Georgia,10,0.0
2000,Georgia,11,0.0
2000,Hawaii,1,0.0
2000,Hawaii,2,0.0
2000,Idaho,1,4.0
2000,Idaho,2,4.0
2000,Illinois,1,0.0
2000,Illinois,2,0.0
2000,Illinois,3,4.0
2000,Illinois,4,4.0
2000,Illinois,5,4.0
2000,Illinois,6,4.0
2000,Illinois,7,4.0
2000,Illinois,8,0.0
2000,Illinois,9,4.0
2000,Illinois,10,0.0
2000,Illinois,11,4.0
2000,Illinois,12,0.0
2000,Illinois,13,0.0
2000,Illinois,14,4.0
2000,Illinois,15,0.0
2000,Illinois,16,0.0
2000,Illinois,17,0.0
2000,Illinois,18,0.0
2000,Illinois,19,4.0
2000,Illinois,20,0.0
2000,Indiana,1,4.0
2000,Indiana,2,0.0
2000,Indiana,3,4.0
2000,Indiana,4,0.0
2000,Indiana,5,4.0
2000,Indiana,6,0.0
2000,Indiana,7,0.0
2000,Indiana,8,0.0
2000,Indiana,9,0.0
2000,Indiana,10,0.0
2000,Iowa,1,4.0
2000,Iowa,2,4.0
2000,Iowa,3,0.0
2000,Iowa,4,0.0
2000,Iowa,5,4.0
2000,Kansas,1,0.0
2000,Kansas,2,0.0
2000,Kansas,3,0.0
2000,Kansas,4,0.0
2000,Kentucky,1,4.0
2000,Kentucky,2,0.0
2000,Kentucky,3,0.0
2000,Kentucky,4,0.0
2000,Kentucky,5,0.0
2000,Kentucky,6,4.0
2000,Louisiana,1,0.0
2000,Louisiana,2,0.0
2000,Louisiana,3,0.0
2000,Louisiana,4,4.0
2000,Louisiana,5,0.0
2000,Louisiana,6,0.0
2000,Louisiana,7,0.0
2000,Maine,1,0.0
2000,Maine,2,4.0
2000,Maryland,1,4.0
2000,Maryland,2,4.0
2000,Maryland,3,0.0
2000,Maryland,4,0.0
2000,Maryland,5,4.0
2000,Maryland,6,4.0
2000,Maryland,7,4.0
2000,Maryland,8,0.0
2000,Massachusetts,1,4.0
2000,Massachusetts,2,0.0
2000,Massachusetts,3,4.0
2000,Massachusetts,4,4.0
2000,Massachusetts,5,4.0
2000,Massachusetts,6,4.0
2000,Massachusetts,7,4.0
2000,Massachusetts,8,4.0
2000,Massachusetts,9,4.0
2000,Massachusetts,10,4.0
2000,Michigan,1,4.0
2000,Michigan,2,4.0
2000,Michigan,3,4.0
2000,Michigan,4,0.0
2000,Michigan,5,0.0
2000,Michigan,6,0.0
2000,Michigan,7,4.0
2000,Michigan,8,0.0
2000,Michigan,9,0.0
2000,Michigan,10,3.0
2000,Michigan,11,4.0
2000,Michigan,12,4.0
2000,Michigan,13,0.0
2000,Michigan,14,4.0
2000,Michigan,15,4.0
2000,Michigan,16,4.0
2000,Minnesota,1,4.0
2000,Minnesota,2,4.0
2000,Minnesota,3,0.0
2000,Minnesota,4,3.0
2000,Minnesota,5,0.0
2000,Minnesota,6,4.0
2000,Minnesota,7,4.0
2000,Minnesota,8,4.0
2000,Mississippi,1,4.0
2000,Mississippi,2,4.0
2000,Mississippi,3,0.0
2000,Mississippi,4,4.0
2000,Mississippi,5,0.0
2000,Missouri,1,4.0
2000,Missouri,2,4.0
2000,Missouri,3,4.0
2000,Missouri,4,0.0
2000,Missouri,5,4.0
2000,Missouri,6,4.0
2000,Missouri,7,4.0
2000,Missouri,8,3.0
2000,Missouri,9,0.0
2000,Montana,1,0.0
2000,Nebraska,1,0.0
2000,Nebraska,2,0.0
2000,Nebraska,3,0.0
2000,Nevada,1,0.0
2000,Nevada,2,0.0
2000,New Hampshire,1,4.0
2000,New Hampshire,2,0.0
2000,New Jersey,1,0.0
2000,New Jersey,2,0.0
2000,New Jersey,3,4.0
2000,New Jersey,4,0.0
2000,New Jersey,5,0.0
2000,New Jersey,6,0.0
2000,New Jersey,7,0.0
2000,New Jersey,8,4.0
2000,New Jersey,9,0.0
2000,New Jersey,10,4.0
2000,New Jersey,11,4.0
2000,New Jersey,12,4.0
2000,New Jersey,13,0.0
2000,New Mexico,1,4.0
2000,New Mexico,2,4.0
2000,New Mexico,3,0.0
2000,New York,1,0.0
2000,New York,2,4.0
2000,New York,3,0.0
2000,New York,4,1.0
2000,New York,5,0.0
2000,New York,6,4.0
2000,New York,7,4.0
2000,New York,8,4.0
2000,New York,9,4.0
2000,New York,10,4.0
2000,New York,11,4.0
2000,New York,12,4.0
2000,New York,13,4.0
2000,New York,14,4.0
2000,New York,15,0.0
2000,New York,16,4.0
2000,New York,17,4.0
2000,New York,18,4.0
2000,New York,19,4.0
2000,New York,20,4.0
2000,New York,21,0.0
2000,New York,22,0.0
2000,New York,23,4.0
2000,New York,24,0.0
2000,New York,25,0.0
2000,New York,26,0.0
2000,New York,27,0.0
2000,New York,28,4.0
2000,New York,29,0.0
2000,New York,30,4.0
2000,New York,31,4.0
2000,North Carolina,1,0.0
2000,North Carolina,2,0.0
2000,North Carolina,3,4.0
2000,North Carolina,4,4.0
2000,North Carolina,5,0.0
2000,North Carolina,6,4.0
2000,North Carolina,7,0.0
2000,North Carolina,8,0.0
2000,North Carolina,9,4.0
2000,North Carolina,10,0.0
2000,North Carolina,11,0.0
2000,North Carolina,12,0.0
2000,North Dakota,1,0.0
2000,Ohio,1,4.0
2000,Ohio,2,4.0
2000,Ohio,3,0.0
2000,Ohio,4,0.0
2000,Ohio,5,4.0
2000,Ohio,6,0.0
2000,Ohio,7,0.0
2000,Ohio,8,4.0
2000,Ohio,9,0.0
2000,Ohio,10,0.0
2000,Ohio,11,4.0
2000,Ohio,12,4.0
2000,Ohio,13,4.0
2000,Ohio,14,0.0
2000,Ohio,15,4.0
2000,Ohio,16,4.0
2000,Ohio,17,0.0
2000,Ohio,18,0.0
2000,Ohio,19,4.0
2000,Oklahoma,1,0.0
2000,Oklahoma,2,0.0
2000,Oklahoma,3,0.0
2000,Oklahoma,4,1.0
2000,Oklahoma,5,0.0
2000,Oklahoma,6,0.0
2000,Oregon,1,0.0
2000,Oregon,2,0.0
2000,Oregon,3,4.0
2000,Oregon,4,0.0
2000,Oregon,5,4.0
2000,Pennsylvania,1,4.0
2000,Pennsylvania,2,4.0
2000,Pennsylvania,3,4.0
2000,Pennsylvania,4,4.0
2000,Pennsylvania,5,4.0
2000,Pennsylvania,6,3.0
2000,Pennsylvania,7,0.0
2000,Pennsylvania,8,4.0
2000,Pennsylvania,9,0.0
2000,Pennsylvania,10,0.0
2000,Pennsylvania,11,0.0
2000,Pennsylvania,12,0.0
2000,Pennsylvania,13,4.0
2000,Pennsylvania,14,4.0
2000,Pennsylvania,15,4.0
2000,Pennsylvania,16,4.0
2000,Pennsylvania,17,0.0
2000,Pennsylvania,18,0.0
2000,Pennsylvania,19,0.0
2000,Pennsylvania,20,4.0
2000,Pennsylvania,21,0.0
2000,Rhode Island,1,4.0
2000,Rhode Island,2,0.0
2000,South Carolina,1,4.0
2000,South Carolina,2,4.0
2000,South Carolina,3,0.0
2000,South Carolina,4,0.0
2000,South Carolina,5,0.0
2000,South Carolina,6,0.0
2000,South Dakota,1,4.0
2000,Tennessee,1,4.0
2000,Tennessee,2,0.0
2000,Tennessee,3,0.0
2000,Tennessee,4,0.0
2000,Tennessee,5,0.0
2000,Tennessee,6,0.0
2000,Tennessee,7,4.0
2000,Tennessee,8,4.0
2000,Tennessee,9,0.0
2000,Texas,1,4.0
2000,Texas,2,4.0
2000,Texas,3,4.0
2000,Texas,4,4.0
2000,Texas,5,0.0
2000,Texas,6,4.0
2000,Texas,7,0.0
2000,Texas,8,0.0
2000,Texas,9,0.0
2000,Texas,10,0.0
2000,Texas,11,4.0
2000,Texas,12,4.0
2000,Texas,13,4.0
2000,Texas,14,0.0
2000,Texas,15,0.0
2000,Texas,16,0.0
2000,Texas,17,4.0
2000,Texas,18,4.0
2000,Texas,19,4.0
2000,Texas,20,4.0
2000,Texas,21,0.0
2000,Texas,22,4.0
2000,Texas,23,0.0
2000,Texas,24,0.0
2000,Texas,25,0.0
2000,Texas,26,4.0
2000,Texas,27,4.0
2000,Texas,28,0.0
2000,Texas,29,4.0
2000,Texas,30,4.0
2000,Utah,1,4.0
2000,Utah,2,4.0
2000,Utah,3,0.0
2000,Vermont,1,1.0
2000,Virginia,1,0.0
2000,Virginia,2,8.0
2000,Virginia,3,0.0
2000,Virginia,4,3.0
2000,Virginia,5,4.0
2000,Virginia,6,4.0
2000,Virginia,7,5.0
2000,Virginia,8,0.0
2000,Virginia,9,0.0
2000,Virginia,10,4.0
2000,Virginia,11,4.0
2000,Washington,1,0.0
2000,Washington,2,0.0
2000,Washington,3,4.0
2000,Washington,4,1.0
2000,Washington,5,4.0
2000,Washington,6,0.0
2000,Washington,7,0.0
2000,Washington,8,4.0
2000,Washington,9,4.0
2000,West Virginia,1,0.0
2000,West Virginia,2,4.0
2000,West Virginia,3,4.0
2000,Wisconsin,1,3.0
2000,Wisconsin,2,4.0
2000,Wisconsin,3,0.0
2000,Wisconsin,4,4.0
2000,Wisconsin,5,4.0
2000,Wisconsin,6,4.0
2000,Wisconsin,7,4.0
2000,Wisconsin,8,0.0
2000,Wisconsin,9,4.0
2000,Wyoming,1,0.0
2002,Alabama,1,0.0
2002,Alabama,2,0.0
2002,Alabama,3,0.0
2002,Alabama,4,0.0
2002,Alabama,5,0.0
2002,Alabama,6,0.0
2002,Alabama,7,4.0
2002,Alaska,1,0.0
2002,Arizona,1,4.0
2002,Arizona,2,0.0
2002,Arizona,3,0.0
2002,Arizona,4,3.0
2002,Arizona,5,0.0
2002,Arizona,6,1.0
2002,Arizona,7,0.0
2002,Arizona,8,0.0
2002,Arkansas,3,4.0
2002,Arkansas,4,4.0
2002,California,1,0.0
2002,California,2,4.0
2002,California,3,4.0
2002,California,4,0.0
2002,California,5,0.0
2002,California,6,0.0
2002,California,7,4.0
2002,California,8,4.0
2002,California,9,4.0
2002,California,10,4.0
2002,California,11,4.0
2002,California,12,4.0
2002,California,13,0.0
2002,California,14,4.0
2002,California,15,4.0
2002,California,16,4.0
2002,California,17,4.0
2002,California,18,4.0
2002,California,19,4.0
2002,California,20,4.0
2002,California,21,0.0
2002,California,22,4.0
2002,California,23,0.0
2002,California,24,3.0
2002,California,25,1.0
2002,California,26,3.0
2002,California,27,0.0
2002,California,28,3.0
2002,California,29,4.0
2002,California,30,1.0
2002,California,31,4.0
2002,California,32,4.0
2002,California,33,4.0
2002,California,34,4.0
2002,California,35,4.0
2002,California,36,4.0
2002,California,37,4.0
2002,California,38,4.0
2002,California,39,4.0
2002,California,40,1.0
2002,California,41,1.0
2002,California,42,0.0
2002,California,43,0.0
2002,California,44,3.0
2002,California,45,1.0
2002,California,46,0.0
2002,California,47,0.0
2002,California,48,3.0
2002,California,49,1.0
2002,California,50,0.0
2002,California,51,3.0
2002,California,52,3.0
2002,California,53,1.0
2002,Colorado,1,0.0
2002,Colorado,3,4.0
2002,Colorado,4,4.0
2002,Colorado,5,0.0
2002,Colorado,6,0.0
2002,Colorado,7,0.0
2002,Connecticut,1,0.0
2002,Connecticut,3,4.0
2002,Connecticut,4,0.0
2002,Connecticut,5,4.0
2002,Delaware,1,0.0
2002,Florida,1,3.0
2002,Florida,2,0.0
2002,Florida,3,0.0
2002,Florida,4,4.0
2002,Florida,5,4.0
2002,Florida,6,0.0
2002,Florida,7,3.0
2002,Florida,8,0.0
2002,Florida,9,0.0
2002,Florida,10,0.0
2002,Florida,11,0.0
2002,Florida,12,0.0
2002,Florida,13,4.0
2002,Florida,14,0.0
2002,Florida,15,0.0
2002,Florida,16,0.0
2002,Florida,17,0.0
2002,Florida,18,0.0
2002,Florida,19,4.0
2002,Florida,20,0.0
2002,Florida,21,4.0
2002,Florida,22,4.0
2002,Florida,23,0.0
2002,Florida,23,0.0
2002,Florida,23,3.0
2002,Georgia,1,4.0
2002,Georgia,2,3.0
2002,Georgia,3,0.0
2002,Georgia,4,4.0
2002,Georgia,5,1.0
2002,Georgia,6,4.0
2002,Georgia,7,4.0
2002,Georgia,8,0.0
2002,Georgia,9,0.0
2002,Georgia,10,0.0
2002,Georgia,11,0.0
2002,Georgia,12,0.0
2002,Georgia,13,0.0
2002,Idaho,1,4.0
2002,Idaho,2,4.0
2002,Illinois,1,0.0
2002,Illinois,2,0.0
2002,Illinois,3,4.0
2002,Illinois,4,4.0
2002,Illinois,5,4.0
2002,Illinois,6,4.0
2002,Illinois,7,4.0
2002,Illinois,8,0.0
2002,Illinois,9,4.0
2002,Illinois,10,0.0
2002,Illinois,11,4.0
2002,Illinois,12,0.0
2002,Illinois,13,0.0
2002,Illinois,14,4.0
2002,Illinois,15,0.0
2002,Illinois,16,0.0
2002,Illinois,17,0.0
2002,Illinois,18,0.0
2002,Illinois,19,4.0
2002,Indiana,1,0.0
2002,Indiana,2,3.0
2002,Indiana,3,4.0
2002,Indiana,4,0.0
2002,Indiana,5,3.0
2002,Indiana,6,0.0
2002,Indiana,7,0.0
2002,Indiana,8,0.0
2002,Indiana,9,1.0
2002,Iowa,1,0.0
2002,Iowa,2,4.0
2002,Iowa,3,0.0
2002,Iowa,4,0.0
2002,Iowa,5,4.0
2002,Kansas,1,0.0
2002,Kansas,2,0.0
2002,Kansas,3,0.0
2002,Kansas,4,0.0
2002,Kentucky,1,4.0
2002,Kentucky,2,0.0
2002,Kentucky,3,0.0
2002,Kentucky,4,0.0
2002,Kentucky,5,0.0
2002,Kentucky,6,4.0
2002,Louisiana,1,0.0
2002,Louisiana,2,0.0
2002,Louisiana,3,0.0
2002,Louisiana,4,4.0
2002,Louisiana,5,0.0
2002,Louisiana,6,0.0
2002,Louisiana,7,1.0
2002,Maine,1,0.0
2002,Maine,2,4.0
2002,Maryland,1,4.0
2002,Maryland,2,4.0
2002,Maryland,3,0.0
2002,Maryland,4,1.0
2002,Maryland,5,4.0
2002,Maryland,6,4.0
2002,Maryland,7,4.0
2002,Maryland,8,0.0
2002,Massachusetts,1,4.0
2002,Massachusetts,2,1.0
2002,Massachusetts,3,4.0
2002,Massachusetts,4,4.0
2002,Massachusetts,5,4.0
2002,Massachusetts,6,4.0
2002,Massachusetts,7,4.0
2002,Massachusetts,8,4.0
2002,Massachusetts,9,4.0
2002,Massachusetts,10,4.0
2002,Michigan,1,4.0
2002,Michigan,2,4.0
2002,Michigan,3,4.0
2002,Michigan,4,0.0
2002,Michigan,5,0.0
2002,Michigan,6,0.0
2002,Michigan,7,4.0
2002,Michigan,8,0.0
2002,Michigan,9,0.0
2002,Michigan,10,0.0
2002,Michigan,11,3.0
2002,Michigan,12,3.0
2002,Michigan,13,0.0
2002,Michigan,14,4.0
2002,Michigan,15,4.0
2002,Minnesota,1,4.0
2002,Minnesota,2,4.0
2002,Minnesota,3,0.0
2002,Minnesota,4,0.0
2002,Minnesota,5,0.0
2002,Minnesota,6,4.0
2002,Minnesota,7,4.0
2002,Minnesota,8,3.0
2002,Mississippi,1,4.0
2002,Mississippi,2,4.0
2002,Mississippi,3,0.0
2002,Mississippi,4,4.0
2002,Missouri,1,0.0
2002,Missouri,2,4.0
2002,Missouri,3,4.0
2002,Missouri,4,0.0
2002,Missouri,5,4.0
2002,Missouri,6,4.0
2002,Missouri,7,4.0
2002,Missouri,8,0.0
2002,Missouri,9,0.0
2002,Montana,1,0.0
2002,Nebraska,1,0.0
2002,Nebraska,2,0.0
2002,Nebraska,3,0.0
2002,Nevada,1,0.0
2002,Nevada,2,0.0
2002,Nevada,3,4.0
2002,New Hampshire,1,0.0
2002,New Jersey,1,0.0
2002,New Jersey,2,0.0
2002,New Jersey,3,4.0
2002,New Jersey,4,0.0
2002,New Jersey,5,0.0
2002,New Jersey,6,0.0
2002,New Jersey,7,0.0
2002,New Jersey,8,4.0
2002,New Jersey,9,0.0
2002,New Jersey,10,4.0
2002,New Jersey,11,4.0
2002,New Jersey,12,4.0
2002,New Jersey,13,0.0
2002,New Mexico,1,4.0
2002,New Mexico,2,4.0
2002,New Mexico,3,0.0
2002,New York,1,0.0
2002,New York,2,4.0
2002,New York,3,1.0
2002,New York,4,4.0
2002,New York,5,0.0
2002,New York,6,4.0
2002,New York,7,4.0
2002,New York,8,4.0
2002,New York,9,4.0
2002,New York,10,4.0
2002,New York,11,4.0
2002,New York,12,4.0
2002,New York,13,4.0
2002,New York,14,4.0
2002,New York,15,0.0
2002,New York,16,4.0
2002,New York,17,4.0
2002,New York,18,4.0
2002,New York,19,4.0
2002,New York,20,4.0
2002,New York,21,0.0
2002,New York,22,0.0
2002,New York,23,4.0
2002,New York,24,1.0
2002,New York,25,0.0
2002,New York,26,0.0
2002,New York,27,0.0
2002,New York,28,3.0
2002,New York,29,0.0
2002,North Carolina,1,4.0
2002,North Carolina,2,3.0
2002,North Carolina,3,4.0
2002,North Carolina,4,4.0
2002,North Carolina,5,0.0
2002,North Carolina,6,4.0
2002,North Carolina,7,0.0
2002,North Carolina,8,0.0
2002,North Carolina,9,4.0
2002,North Carolina,10,0.0
2002,North Carolina,11,0.0
2002,North Carolina,12,0.0
2002,North Carolina,13,0.0
2002,North Dakota,1,4.0
2002,Ohio,2,4.0
2002,Ohio,3,0.0
2002,Ohio,4,0.0
2002,Ohio,5,3.0
2002,Ohio,6,0.0
2002,Ohio,7,0.0
2002,Ohio,8,4.0
2002,Ohio,9,0.0
2002,Ohio,10,0.0
2002,Ohio,11,4.0
2002,Ohio,12,4.0
2002,Ohio,13,4.0
2002,Ohio,14,0.0
2002,Ohio,15,4.0
2002,Ohio,16,3.0
2002,Ohio,17,0.0
2002,Ohio,18,0.0
2002,Oklahoma,1,4.0
2002,Oklahoma,2,0.0
2002,Oklahoma,3,0.0
2002,Oklahoma,4,4.0
2002,Oklahoma,5,0.0
2002,Oregon,1,0.0
2002,Oregon,2,0.0
2002,Oregon,3,4.0
2002,Oregon,4,0.0
2002,Oregon,5,4.0
2002,Pennsylvania,1,4.0
2002,Pennsylvania,2,4.0
2002,Pennsylvania,3,4.0
2002,Pennsylvania,4,4.0
2002,Pennsylvania,5,3.0
2002,Pennsylvania,6,0.0
2002,Pennsylvania,7,0.0
2002,Pennsylvania,8,3.0
2002,Pennsylvania,9,0.0
2002,Pennsylvania,10,0.0
2002,Pennsylvania,11,0.0
2002,Pennsylvania,12,0.0
2002,Pennsylvania,13,4.0
2002,Pennsylvania,14,4.0
2002,Pennsylvania,15,4.0
2002,Pennsylvania,16,4.0
2002,Pennsylvania,17,0.0
2002,Pennsylvania,18,0.0
2002,Pennsylvania,19,1.0
2002,Rhode Island,1,3.0
2002,Rhode Island,2,0.0
2002,South Carolina,1,4.0
2002,South Carolina,2,4.0
2002,South Carolina,3,0.0
2002,South Carolina,4,0.0
2002,South Carolina,5,0.0
2002,South Carolina,6,0.0
2002,South Dakota,1,4.0
2002,Tennessee,1,4.0
2002,Tennessee,2,0.0
2002,Tennessee,3,0.0
2002,Tennessee,4,0.0
2002,Tennessee,5,0.0
2002,Tennessee,6,1.0
2002,Tennessee,7,4.0
2002,Tennessee,8,4.0
2002,Tennessee,9,0.0
2002,Texas,1,4.0
2002,Texas,2,4.0
2002,Texas,3,4.0
2002,Texas,4,4.0
2002,Texas,5,0.0
2002,Texas,6,4.0
2002,Texas,7,0.0
2002,Texas,8,0.0
2002,Texas,9,0.0
2002,Texas,10,0.0
2002,Texas,11,4.0
2002,Texas,12,4.0
2002,Texas,13,4.0
2002,Texas,14,0.0
2002,Texas,15,0.0
2002,Texas,16,0.0
2002,Texas,17,4.0
2002,Texas,18,4.0
2002,Texas,19,4.0
2002,Texas,20,4.0
2002,Texas,21,0.0
2002,Texas,22,4.0
2002,Texas,23,0.0
2002,Texas,24,0.0
2002,Texas,25,0.0
2002,Texas,26,4.0
2002,Texas,27,4.0
2002,Texas,28,0.0
2002,Texas,29,4.0
2002,Texas,30,4.0
2002,Texas,31,4.0
2002,Texas,32,4.0
2002,Utah,3,0.0
2002,Vermont,1,4.0
2002,Virginia,1,0.0
2002,Virginia,2,8.0
2002,Virginia,3,0.0
2002,Virginia,4,0.0
2002,Virginia,5,4.0
2002,Virginia,6,3.0
2002,Virginia,7,6.0
2002,Virginia,8,0.0
2002,Virginia,9,0.0
2002,Virginia,10,4.0
2002,Virginia,11,4.0
2002,Washington,1,0.0
2002,Washington,2,0.0
2002,Washington,3,4.0
2002,Washington,4,4.0
2002,Washington,5,4.0
2002,Washington,6,0.0
2002,Washington,7,0.0
2002,Washington,8,4.0
2002,Washington,9,4.0
2002,West Virginia,1,0.0
2002,West Virginia,2,4.0
2002,West Virginia,3,4.0
2002,Wisconsin,1,0.0
2002,Wisconsin,2,4.0
2002,Wisconsin,3,0.0
2002,Wisconsin,4,4.0
2002,Wisconsin,5,4.0
2002,Wisconsin,6,4.0
2002,Wisconsin,7,3.0
2002,Wisconsin,8,0.0
2002,Wyoming,1,4.0
2004,Alabama,1,0.0
2004,Alabama,2,0.0
2004,Alabama,3,0.0
2004,Alabama,4,0.0
2004,Alabama,5,0.0
2004,Alabama,6,0.0
2004,Alabama,7,4.0
2004,Alaska,1,0.0
2004,Arizona,1,4.0
2004,Arizona,2,0.0
2004,Arizona,3,0.0
2004,Arizona,4,0.0
2004,Arizona,5,0.0
2004,Arizona,6,4.0
2004,Arizona,7,0.0
2004,Arizona,8,0.0
2004,Arkansas,1,4.0
2004,Arkansas,2,0.0
2004,Arkansas,3,4.0
2004,Arkansas,4,4.0
2004,California,1,0.0
2004,California,2,4.0
2004,California,3,4.0
2004,California,4,0.0
2004,California,5,0.0
2004,California,6,0.0
2004,California,7,4.0
2004,California,8,4.0
2004,California,9,4.0
2004,California,10,4.0
2004,California,11,4.0
2004,California,12,4.0
2004,California,13,0.0
2004,California,14,4.0
2004,California,15,4.0
2004,California,16,4.0
2004,California,17,4.0
2004,California,18,4.0
2004,California,19,4.0
2004,California,20,4.0
2004,California,21,0.0
2004,California,22,4.0
2004,California,23,0.0
2004,California,24,0.0
2004,California,25,4.0
2004,California,26,0.0
2004,California,27,0.0
2004,California,28,0.0
2004,California,29,4.0
2004,California,30,4.0
2004,California,31,4.0
2004,California,32,4.0
2004,California,33,4.0
2004,California,34,4.0
2004,California,35,4.0
2004,California,36,4.0
2004,California,37,4.0
2004,California,38,4.0
2004,California,39,4.0
2004,California,40,4.0
2004,California,41,4.0
2004,California,42,0.0
2004,California,43,0.0
2004,California,44,0.0
2004,California,45,4.0
2004,California,46,0.0
2004,California,47,0.0
2004,California,48,0.0
2004,California,49,4.0
2004,California,50,0.0
2004,California,51,0.0
2004,California,52,0.0
2004,California,53,4.0
2004,Colorado,1,0.0
2004,Colorado,2,4.0
2004,Colorado,3,4.0
2004,Colorado,4,4.0
2004,Colorado,5,1.0
2004,Colorado,6,0.0
2004,Colorado,7,0.0
2004,Connecticut,1,0.0
2004,Connecticut,2,0.0
2004,Connecticut,3,4.0
2004,Connecticut,4,0.0
2004,Connecticut,5,4.0
2004,Delaware,1,0.0
2004,Florida,1,0.0
2004,Florida,2,0.0
2004,Florida,3,0.0
2004,Florida,4,4.0
2004,Florida,5,4.0
2004,Florida,6,0.0
2004,Florida,7,0.0
2004,Florida,8,0.0
2004,Florida,9,0.0
2004,Florida,10,0.0
2004,Florida,11,0.0
2004,Florida,12,0.0
2004,Florida,13,4.0
2004,Florida,14,0.0
2004,Florida,15,0.0
2004,Florida,16,0.0
2004,Florida,17,0.0
2004,Florida,18,0.0
2004,Florida,20,0.0
2004,Florida,21,4.0
2004,Florida,22,0.0
2004,Florida,23,0.0
2004,Florida,23,0.0
2004,Florida,23,3.0
2004,Georgia,1,0.0
2004,Georgia,2,1.0
2004,Georgia,3,4.0
2004,Georgia,4,1.0
2004,Georgia,5,0.0
2004,Georgia,6,3.0
2004,Georgia,7,0.0
2004,Georgia,8,0.0
2004,Georgia,9,4.0
2004,Georgia,10,4.0
2004,Georgia,11,4.0
2004,Georgia,12,4.0
2004,Georgia,13,0.0
2004,Hawaii,1,0.0
2004,Hawaii,2,0.0
2004,Idaho,1,0.0
2004,Idaho,2,0.0
2004,Illinois,1,0.0
2004,Illinois,2,1.0
2004,Illinois,3,4.0
2004,Illinois,4,4.0
2004,Illinois,5,4.0
2004,Illinois,6,0.0
2004,Illinois,7,0.0
2004,Illinois,8,4.0
2004,Illinois,9,4.0
2004,Illinois,10,4.0
2004,Illinois,11,4.0
2004,Illinois,12,4.0
2004,Illinois,13,0.0
2004,Illinois,14,4.0
2004,Illinois,15,1.0
2004,Illinois,16,4.0
2004,Illinois,17,0.0
2004,Illinois,18,0.0
2004,Illinois,19,4.0
2004,Indiana,1,0.0
2004,Indiana,2,0.0
2004,Indiana,3,0.0
2004,Indiana,4,0.0
2004,Indiana,5,4.0
2004,Indiana,6,0.0
2004,Indiana,7,0.0
2004,Indiana,8,4.0
2004,Indiana,9,0.0
2004,Iowa,1,0.0
2004,Iowa,2,0.0
2004,Iowa,3,0.0
2004,Iowa,4,0.0
2004,Iowa,5,4.0
2004,Kansas,1,0.0
2004,Kansas,2,3.0
2004,Kansas,3,0.0
2004,Kansas,4,0.0
2004,Kentucky,1,4.0
2004,Kentucky,2,0.0
2004,Kentucky,3,0.0
2004,Kentucky,4,0.0
2004,Kentucky,5,0.0
2004,Kentucky,6,4.0
2004,Louisiana,1,0.0
2004,Louisiana,2,0.0
2004,Louisiana,3,0.0
2004,Louisiana,4,0.0
2004,Louisiana,5,3.0
2004,Louisiana,6,0.0
2004,Louisiana,7,1.0
2004,Maine,1,0.0
2004,Maine,2,4.0
2004,Maryland,1,1.0
2004,Maryland,2,0.0
2004,Maryland,3,3.0
2004,Maryland,4,0.0
2004,Maryland,5,3.0
2004,Maryland,6,4.0
2004,Maryland,7,4.0
2004,Maryland,8,0.0
2004,Massachusetts,1,4.0
2004,Massachusetts,2,4.0
